time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
1970,4.286533081519257e-05,1.8221833933577576e-05,0.148,0.4,2.816873707438718e-05,3.8524317218121283e-05,0.188,0.40800000000000003
1980,4.256980218686087e-05,1.735550825793577e-05,0.076,0.41200000000000003,3.257965569459598e-05,3.792600144388099e-05,0.184,0.36
1990,3.85642221109505e-05,1.8846814858223837e-05,0.148,0.41600000000000004,3.0865108552834477e-05,3.780192674191513e-05,0.188,0.384
2000,4.3080199530968226e-05,1.725666070381367e-05,0.076,0.34800000000000003,3.149493047790567e-05,3.822955183707612e-05,0.22,0.364
2010,3.8632011634040145e-05,1.8578394837767574e-05,0.148,0.404,3.127763790059441e-05,3.5916824211332254e-05,0.22,0.372
2020,4.222419545857173e-05,1.8601493135481126e-05,0.07200000000000001,0.404,3.007631717535672e-05,3.6820031078631195e-05,0.196,0.396
2030,4.2377330626413784e-05,1.9210224704446267e-05,0.148,0.396,3.1840386649413475e-05,3.794658824229517e-05,0.188,0.38
2040,4.3725294016098407e-05,1.897724593613374e-05,0.076,0.41200000000000003,3.002214018537351e-05,3.795168663216386e-05,0.188,0.404
2050,4.3680225092322265e-05,1.817195875935141e-05,0.07200000000000001,0.34800000000000003,2.8958954444932522e-05,3.8128939779243844e-05,0.188,0.4
2060,4.3075908332605383e-05,1.739290749414553e-05,0.14400000000000002,0.396,3.095941203393674e-05,3.8489411488305835e-05,0.188,0.372
2070,4.315112086599811e-05,1.767606833257652e-05,0.076,0.404,3.2338337911063145e-05,3.609317104118002e-05,0.216,0.372
2080,4.054479051903502e-05,2.000863940591437e-05,0.14,0.396,3.145404816631062e-05,4.0069781805414405e-05,0.20400000000000001,0.364
2090,4.244470958987094e-05,1.6957225018831588e-05,0.07200000000000001,0.41600000000000004,2.903744409801379e-05,3.641759811288452e-05,0.196,0.364
2100,4.3385944229824204e-05,1.9947667976690254e-05,0.14400000000000002,0.396,3.0347978844180602e-05,3.8067803483804704e-05,0.188,0.364
2110,4.366094187569419e-05,1.9731772558903916e-05,0.148,0.40800000000000003,3.138995706119654e-05,3.7416088127542904e-05,0.188,0.376
2120,4.183403703703825e-05,1.9815762016174992e-05,0.07200000000000001,0.396,2.996707260329895e-05,3.884033492515298e-05,0.196,0.404
2130,4.448576293926182e-05,1.7248684404244285e-05,0.136,0.41600000000000004,2.9027416612320724e-05,3.6052289449531644e-05,0.192,0.396
2140,4.2233523076001716e-05,1.8221457197811467e-05,0.148,0.36,3.192737233453567e-05,3.644449608388539e-05,0.192,0.384
2150,4.3521153292643125e-05,1.861996601611805e-05,0.148,0.352,2.784666786371136e-05,3.627114033297752e-05,0.188,0.36
2160,4.182084106535619e-05,1.984406951685755e-05,0.07200000000000001,0.40800000000000003,2.9287778274155435e-05,3.7975633014783835e-05,0.196,0.368
2170,4.306952664448391e-05,1.8602035920361706e-05,0.14400000000000002,0.396,2.8951306898057224e-05,3.715429723279394e-05,0.188,0.372
2180,4.19633161366376e-05,2.0795273669081662e-05,0.076,0.40800000000000003,3.21946052414152e-05,3.883386366453687e-05,0.192,0.364
2190,4.25859382371254e-05,1.9998157640589896e-05,0.076,0.404,3.1920182355825684e-05,3.7323816521555564e-05,0.22,0.364
2200,4.174281267593931e-05,1.9429470436950225e-05,0.148,0.40800000000000003,3.098197080613945e-05,3.874852626589165e-05,0.196,0.372
2210,4.350607987698248e-05,1.805565058494951e-05,0.14400000000000002,0.40800000000000003,3.0025417036244288e-05,3.715177098957604e-05,0.188,0.372
2220,4.322169802411272e-05,1.897373780460532e-05,0.14400000000000002,0.34800000000000003,2.9556660170790585e-05,3.694970807262201e-05,0.2,0.372
2230,4.4401891739251353e-05,1.919487525422728e-05,0.148,0.392,2.7220600361695437e-05,3.640712295198763e-05,0.196,0.372
2240,4.195925907580494e-05,2.0780931132669606e-05,0.07200000000000001,0.41600000000000004,3.201781076126671e-05,3.8519436157984344e-05,0.20400000000000001,0.372
2250,3.9647995591694415e-05,1.9688590136551468e-05,0.07200000000000001,0.41200000000000003,3.1790704210721616e-05,3.7380911063906417e-05,0.192,0.4
2260,4.3850826413256846e-05,1.7104686133435086e-05,0.076,0.40800000000000003,2.9929849659924392e-05,3.628887883137649e-05,0.188,0.388
2270,4.281313612103813e-05,1.8005715146111554e-05,0.07200000000000001,0.404,2.8882283062015558e-05,3.704899528386817e-05,0.216,0.376
2280,3.9456660069618805e-05,1.9622867155576474e-05,0.14400000000000002,0.392,3.118940484598232e-05,3.7057540391498986e-05,0.192,0.372
2290,4.094812425771115e-05,1.8196670806076983e-05,0.07200000000000001,0.40800000000000003,2.7708608305665398e-05,3.8046857559404315e-05,0.188,0.36
2300,4.37144340958954e-05,2.0011769321948708e-05,0.148,0.41600000000000004,3.0684564518721746e-05,4.1260564394964115e-05,0.20400000000000001,0.364
2310,4.197415236004996e-05,1.8942975826864808e-05,0.14400000000000002,0.392,2.9486272305744226e-05,3.71641722676025e-05,0.192,0.38
2320,3.957820856564277e-05,1.71094958930616e-05,0.07200000000000001,0.396,2.8532852744386203e-05,3.622615694097224e-05,0.196,0.372
2330,4.1968413589840925e-05,1.7958785097305695e-05,0.07200000000000001,0.34800000000000003,2.8807777692187775e-05,3.508135076182604e-05,0.20800000000000002,0.388
2340,4.2676052936219884e-05,2.0036378602940464e-05,0.07200000000000001,0.41200000000000003,3.035545457369284e-05,3.99560291833574e-05,0.188,0.364
2350,4.071883610408527e-05,2.019481230718731e-05,0.07200000000000001,0.40800000000000003,2.9861746013450848e-05,3.8384484422602336e-05,0.188,0.396
2360,4.3176273720747993e-05,1.7333622673698273e-05,0.07200000000000001,0.388,2.8652746503815173e-05,3.516590315090558e-05,0.188,0.388
2370,4.190896903534248e-05,1.7932191906813022e-05,0.136,0.34800000000000003,2.733375731138048e-05,3.77965707327163e-05,0.188,0.38
2380,4.349966173539172e-05,1.8106423560025065e-05,0.148,0.4,2.8150343280428866e-05,3.6102924542086716e-05,0.212,0.368
2390,4.049616079727194e-05,1.9725545072002336e-05,0.14,0.376,2.74412879809593e-05,3.971502421599423e-05,0.188,0.372
2400,4.178236038253385e-05,2.012466953818147e-05,0.07200000000000001,0.396,3.015661012928683e-05,3.8132843441148826e-05,0.196,0.396
2410,3.933924135566486e-05,2.1016131933692236e-05,0.07200000000000001,0.4,2.8826370435846112e-05,3.943006685198749e-05,0.212,0.396
2420,4.169898768411324e-05,1.856757760564059e-05,0.14400000000000002,0.40800000000000003,2.5972456066655403e-05,3.6837171977965777e-05,0.188,0.36
2430,4.241367177459181e-05,2.0487793834290893e-05,0.07200000000000001,0.40800000000000003,2.907562073365179e-05,3.696567667389069e-05,0.20400000000000001,0.38
2440,4.0514130802040164e-05,1.800910861727252e-05,0.076,0.396,2.9600096615616367e-05,3.5969301993543115e-05,0.184,0.396
2450,4.2984464758579075e-05,1.9876440022990122e-05,0.136,0.40800000000000003,2.933250724642075e-05,3.917157705257912e-05,0.188,0.364
2460,4.137989899828658e-05,1.8536326366692945e-05,0.076,0.396,2.9939533840306493e-05,3.7822685924370015e-05,0.188,0.384
2470,4.128971872868664e-05,2.0248619905221803e-05,0.14400000000000002,0.392,3.0178856919428253e-05,3.77432550057282e-05,0.188,0.38
2480,4.1340664160245546e-05,2.024560115738668e-05,0.076,0.40800000000000003,2.693262247533227e-05,3.982764505776211e-05,0.196,0.364
2490,4.403154626286143e-05,2.076618964787636e-05,0.076,0.41200000000000003,2.75330334512777e-05,4.008780025472583e-05,0.188,0.372
2500,3.936342495742065e-05,2.1393666127478792e-05,0.07200000000000001,0.40800000000000003,2.747729664435818e-05,3.837205420500456e-05,0.22,0.36
2510,4.1996224990556245e-05,1.9278638990397308e-05,0.07200000000000001,0.404,3.021855435261358e-05,3.66528158142862e-05,0.196,0.384
2520,3.956513800432407e-05,2.071416941958153e-05,0.07200000000000001,0.41600000000000004,2.8647645398209887e-05,4.126353528280881e-05,0.184,0.4
2530,4.148214757109703e-05,2.0826849733604193e-05,0.14,0.40800000000000003,2.9017959218441378e-05,3.915924758918592e-05,0.188,0.388
2540,4.424931358960723e-05,1.906024101022012e-05,0.14400000000000002,0.40800000000000003,2.6815472991871676e-05,4.042819872318491e-05,0.212,0.4
2550,4.069648722063702e-05,2.0276178138344875e-05,0.07200000000000001,0.396,2.8630693064255578e-05,3.8276145132463363e-05,0.2,0.36
2560,4.193048714149206e-05,2.034383810582406e-05,0.076,0.364,2.9140487594510902e-05,4.066156133913629e-05,0.196,0.368
2570,4.3479717468352655e-05,1.989306041572498e-05,0.076,0.388,2.8693509244324333e-05,3.924688722117697e-05,0.20800000000000002,0.364
2580,4.055659687608221e-05,1.82307501883794e-05,0.07200000000000001,0.40800000000000003,2.7637189071202657e-05,3.9307444360682556e-05,0.212,0.368
2590,4.402528174425544e-05,2.13237328134356e-05,0.07200000000000001,0.40800000000000003,2.808204960583602e-05,3.923341545712913e-05,0.192,0.376
2600,4.2198684855797694e-05,2.1277228374924284e-05,0.14400000000000002,0.4,2.8969114686204916e-05,3.99637326970118e-05,0.192,0.4
2610,4.151568045469523e-05,1.950398662232663e-05,0.14400000000000002,0.40800000000000003,3.109823586028358e-05,4.1325339379689636e-05,0.22,0.388
2620,3.977257138630764e-05,2.0705474098689986e-05,0.076,0.34800000000000003,2.960733109360459e-05,3.877460150075386e-05,0.192,0.392
2630,3.870941049945279e-05,2.0901221885919752e-05,0.076,0.364,3.0336754435934117e-05,3.966168210419046e-05,0.192,0.36
2640,4.095740336419156e-05,1.9901069711582577e-05,0.076,0.404,2.823086498595229e-05,3.867942472880596e-05,0.2,0.388
2650,4.109578303172927e-05,1.8663406764630077e-05,0.07200000000000001,0.388,2.7898586400586634e-05,3.785964538222895e-05,0.192,0.384
2660,3.8282928136067375e-05,2.0707517332190948e-05,0.07200000000000001,0.4,3.0316659261229574e-05,4.0672036757012364e-05,0.188,0.36
2670,4.065883693690967e-05,2.0402340886775596e-05,0.076,0.404,2.8132746305358432e-05,4.018778221420612e-05,0.192,0.38
2680,4.110192909348395e-05,1.9387931027490084e-05,0.136,0.392,2.7892719268797398e-05,3.867411396343703e-05,0.188,0.38
2690,3.9908347373730486e-05,1.9421220270126533e-05,0.14400000000000002,0.396,2.8207868920724547e-05,3.914022703968863e-05,0.192,0.36
2700,4.181205246343809e-05,2.048083280904109e-05,0.14400000000000002,0.392,2.9118668786933258e-05,4.183109797405201e-05,0.184,0.384
2710,3.873486664207231e-05,1.9213843060176236e-05,0.14400000000000002,0.4,2.9330391538055577e-05,3.871223856542473e-05,0.192,0.388
2720,4.092677894594459e-05,2.0207785071814203e-05,0.07200000000000001,0.40800000000000003,2.9310480652689036e-05,3.8633105507272496e-05,0.20800000000000002,0.376
2730,4.287795163735422e-05,1.92803652824498e-05,0.14400000000000002,0.38,2.8326730017576384e-05,3.842414253615875e-05,0.196,0.392
2740,3.870525425099106e-05,1.8361790020692395e-05,0.07200000000000001,0.4,2.958573671245037e-05,3.772005316975318e-05,0.196,0.364
2750,4.215035413775952e-05,1.980711453035352e-05,0.076,0.4,2.9404379480540428e-05,3.9960806111946424e-05,0.188,0.36
2760,4.173102272934774e-05,1.9660540274212367e-05,0.14400000000000002,0.404,2.902291652438735e-05,3.808405307436911e-05,0.188,0.36
2770,4.283230789400229e-05,2.0569244854033383e-05,0.14400000000000002,0.40800000000000003,2.742515639171081e-05,3.995546260852773e-05,0.196,0.388
2780,3.981980606892211e-05,1.8934594938502216e-05,0.07200000000000001,0.404,2.759618809810312e-05,3.98666478789852e-05,0.192,0.368
2790,4.205998021574474e-05,2.0180444061263214e-05,0.148,0.4,2.947907907713535e-05,3.696601971398722e-05,0.216,0.364
2800,4.0194305722937893e-05,2.0714708273460537e-05,0.07200000000000001,0.40800000000000003,2.827717978430777e-05,4.013052045028228e-05,0.188,0.36
2810,3.863232537292842e-05,2.0760443018416715e-05,0.076,0.40800000000000003,3.216337987131647e-05,3.9058918247428084e-05,0.188,0.36
2820,3.961753051495584e-05,1.849918662935587e-05,0.076,0.41600000000000004,3.0961130438157024e-05,3.9492242787960615e-05,0.192,0.376
2830,4.190483290593995e-05,1.9504951214267545e-05,0.14400000000000002,0.404,2.9662870885670665e-05,3.8096682301625154e-05,0.188,0.364
2840,3.7597544879601446e-05,1.938248530046528e-05,0.076,0.396,3.03148456586673e-05,3.808128049701474e-05,0.192,0.376
2850,4.0970659164094194e-05,2.092815644777518e-05,0.14400000000000002,0.40800000000000003,2.793123483372676e-05,3.9585779105323464e-05,0.188,0.4
2860,4.2291670263300956e-05,1.951476949316028e-05,0.14400000000000002,0.392,2.742026699969623e-05,3.862177618060415e-05,0.184,0.368
2870,4.1826686275728685e-05,1.8361177608062232e-05,0.07200000000000001,0.40800000000000003,2.8631311720358992e-05,3.695963128449543e-05,0.196,0.368
2880,4.110940826131777e-05,2.145868990679507e-05,0.14400000000000002,0.396,2.8362314123352286e-05,3.8983699597663474e-05,0.192,0.388
2890,4.2776630082822585e-05,1.9609499755992362e-05,0.14400000000000002,0.396,2.7636659598918847e-05,3.7499101762818585e-05,0.184,0.376
2900,4.398896094933546e-05,2.0019977620137512e-05,0.14400000000000002,0.404,2.8338423388093396e-05,3.9463728511391076e-05,0.22,0.36
2910,4.0998103657723636e-05,2.0950910333061693e-05,0.14400000000000002,0.356,2.8228898209306183e-05,3.9535333047491997e-05,0.216,0.368
2920,4.180589729215464e-05,1.9720401923241326e-05,0.076,0.41200000000000003,3.096880368518458e-05,3.973044908284033e-05,0.188,0.368
2930,4.257258241726212e-05,1.885643689145343e-05,0.14400000000000002,0.41200000000000003,2.681576971328893e-05,4.054271950011298e-05,0.188,0.384
2940,4.0643479455131925e-05,1.953221552228457e-05,0.07200000000000001,0.40800000000000003,2.7764111900798334e-05,3.7235643651061233e-05,0.192,0.368
2950,4.3646550950601705e-05,2.1954623049907257e-05,0.076,0.404,2.8830541316772995e-05,4.0849532834941515e-05,0.22,0.392
2960,4.024071090354321e-05,2.2316714674207002e-05,0.14400000000000002,0.40800000000000003,2.976886913093382e-05,4.1654448910667446e-05,0.188,0.368
2970,3.920359167229087e-05,1.9540717557474572e-05,0.07200000000000001,0.396,2.988547321495512e-05,3.869528794844976e-05,0.2,0.376
2980,4.098037922880587e-05,2.060793552059691e-05,0.136,0.40800000000000003,2.6990802553469574e-05,4.092858963512584e-05,0.188,0.368
2990,3.896984417376344e-05,1.9782451279816333e-05,0.076,0.404,2.992490669695733e-05,3.87390182866928e-05,0.188,0.368
3000,4.241070746411101e-05,2.1855017786187887e-05,0.14,0.40800000000000003,2.9432018108662087e-05,4.1156355302256065e-05,0.2,0.364
3010,3.9974359303807675e-05,2.0925114423745405e-05,0.076,0.40800000000000003,2.796633764506578e-05,4.036704088556696e-05,0.184,0.368
3020,3.6880839531272076e-05,2.0334662519791766e-05,0.076,0.4,2.5956610420448024e-05,3.773008761570434e-05,0.188,0.364
3030,3.9058482381809604e-05,1.901738817143645e-05,0.07200000000000001,0.388,3.0212572968195216e-05,3.85037040412408e-05,0.192,0.364
3040,4.135785189458814e-05,1.9985683904962456e-05,0.07200000000000001,0.392,2.796257617583198e-05,3.875755329212725e-05,0.188,0.368
3050,4.025249643957745e-05,1.9768357811401457e-05,0.076,0.34800000000000003,2.9033945711033303e-05,3.913626174399408e-05,0.20800000000000002,0.376
3060,4.008795767640756e-05,1.9611070762674887e-05,0.076,0.40800000000000003,2.7450980291144035e-05,3.7933373178948705e-05,0.188,0.36
3070,4.0410978746539396e-05,1.9426644542340897e-05,0.076,0.396,2.9784359026116862e-05,4.159903484147767e-05,0.2,0.364
3080,3.878748124366145e-05,2.0372241713514873e-05,0.076,0.396,2.8774497018641846e-05,3.945528212662735e-05,0.20800000000000002,0.368
3090,4.0371330233374124e-05,2.0916700877519614e-05,0.14400000000000002,0.404,3.001756277401368e-05,3.928417266051444e-05,0.192,0.36
3100,4.164931876234405e-05,1.9547880240313552e-05,0.136,0.34800000000000003,2.78899532041536e-05,4.192369085655459e-05,0.216,0.4
3110,4.398813774800847e-05,1.976570266868688e-05,0.14400000000000002,0.4,2.7928620856676916e-05,3.925490892720061e-05,0.196,0.368
3120,3.923959416751526e-05,2.1159561081706695e-05,0.076,0.404,2.764393712276824e-05,4.148107348925569e-05,0.184,0.384
3130,4.0146971074925554e-05,2.1669782908682348e-05,0.14400000000000002,0.388,2.9416341263122637e-05,4.0147136394737004e-05,0.224,0.396
3140,3.8112940561457e-05,2.0781234036342812e-05,0.07200000000000001,0.396,2.9655957021457287e-05,3.540196646197998e-05,0.192,0.396
3150,3.824427629794705e-05,1.9569360850555066e-05,0.07200000000000001,0.384,2.6193327054313304e-05,3.9560941349639034e-05,0.184,0.364
3160,3.940756461530458e-05,2.0966556210944553e-05,0.076,0.352,3.0837750176002294e-05,4.075167776213009e-05,0.2,0.368
3170,4.077499146769252e-05,1.9074921729133706e-05,0.076,0.396,2.7999825095986645e-05,3.6655952406754645e-05,0.20400000000000001,0.404
3180,3.815874348306131e-05,1.9371038417058314e-05,0.07200000000000001,0.372,2.876137315189107e-05,3.972357043033139e-05,0.184,0.36
3190,4.119194040669657e-05,1.9641367940292353e-05,0.14,0.396,2.7503543250642375e-05,3.843101091518518e-05,0.184,0.392
3200,4.1145359179458237e-05,2.0681057461356258e-05,0.14400000000000002,0.34800000000000003,3.0400926240987657e-05,3.744934675357129e-05,0.192,0.364
3210,4.014606105524679e-05,2.100486818781212e-05,0.14400000000000002,0.4,2.7929821868669525e-05,4.0713254747438626e-05,0.22,0.396
3220,4.061977445143973e-05,2.1118891340618014e-05,0.076,0.40800000000000003,2.7885632078954594e-05,3.9676346934750924e-05,0.224,0.364
3230,4.0791848758415096e-05,2.1433312747336678e-05,0.14400000000000002,0.40800000000000003,2.6259439227833196e-05,3.9096283199727917e-05,0.192,0.368
3240,4.0363569372099286e-05,2.1112418695805918e-05,0.076,0.392,2.787850809768809e-05,3.789802770662425e-05,0.188,0.364
3250,3.8999753004682e-05,2.091746057030626e-05,0.076,0.404,2.8696845579821512e-05,4.068741152246751e-05,0.188,0.36
3260,3.996626430211989e-05,1.997541537522674e-05,0.07200000000000001,0.384,2.882629149746888e-05,3.854343998274752e-05,0.216,0.388
3270,3.725077680331956e-05,1.9865227839755953e-05,0.14400000000000002,0.4,2.9138925409268033e-05,3.711621512581214e-05,0.188,0.364
3280,3.8112116350430637e-05,2.054236289998452e-05,0.076,0.4,2.8257237956775002e-05,4.345488433158471e-05,0.20800000000000002,0.36
3290,4.1667119320256766e-05,1.9819614701951823e-05,0.076,0.38,2.7928184248239815e-05,3.996138688378555e-05,0.216,0.364
3300,4.125350225988195e-05,2.1140780127382857e-05,0.14400000000000002,0.34800000000000003,2.6923754940461795e-05,4.159216550326629e-05,0.20800000000000002,0.368
3310,3.6386552314384834e-05,2.0105328295253624e-05,0.14400000000000002,0.41600000000000004,2.916339201905031e-05,3.9990089012281603e-05,0.192,0.376
3320,4.0203711097342245e-05,1.9814863479570283e-05,0.07200000000000001,0.40800000000000003,2.5404890023842037e-05,3.8685917110011584e-05,0.188,0.404
3330,3.804617284884201e-05,1.9713013071977673e-05,0.07200000000000001,0.4,2.808633776397194e-05,4.113744643132965e-05,0.216,0.364
3340,4.1686422004764826e-05,1.9296090955552036e-05,0.07200000000000001,0.41200000000000003,2.834384577832559e-05,3.956899725217034e-05,0.192,0.368
3350,3.853882977252931e-05,1.9258265745186064e-05,0.07200000000000001,0.404,2.8795475908228907e-05,4.015997094525491e-05,0.188,0.376
3360,3.90141686122947e-05,2.1152089196683378e-05,0.14400000000000002,0.34800000000000003,2.6253945436631203e-05,4.280311418293203e-05,0.216,0.384
3370,4.0022092927883186e-05,1.95578679990364e-05,0.076,0.404,2.6267050782297717e-05,4.1060270573032936e-05,0.188,0.36
